timestamp;user;state;row;line_content;error
2025-11-11 10:57:47;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 11:03:47;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 11:03:47;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 11:15:04;admin;login;0;user logged in;
2025-11-11 11:15:04;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 11:15:04;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 11:15:04;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 11:15:04;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 11:15:07;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=1; bytesize=8";
2025-11-11 11:15:07;admin;serial connected;0;COM1@9600 parity=N stop=1 bytesize=8;
2025-11-11 11:15:12;admin;batch start;0;pattern=test;
2025-11-11 11:15:12;admin;print started;0;rows=111 pattern=test;
2025-11-11 11:15:12;admin;screen;0;[START] Starting at row 14;
2025-11-11 11:15:12;admin;screen;0;[FRAME] <SOH>O<STX><ETX>079<CR>;
2025-11-11 11:15:15;admin;screen;0;[PUT ONLINE] None;
2025-11-11 11:15:15;admin;screen;0;[FRAME] <SOH>P<STX>test<ETX>016<CR>;
2025-11-11 11:15:18;admin;screen;0;[LOAD] None;
2025-11-11 11:15:18;admin;screen;0;[FRAME] <SOH>P<STX>~<ETX>206<CR>;
2025-11-11 11:15:21;admin;screen;0;[VERIFY] None;
